particle_id,birth_time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,mass_amu,charge_state
1,6.3264850111884664e-08,0.0306608568293818,-0.03733678389210017,-2.2204460492503131e-16,97.615160767322777,-101.55032361629807,1888.5722237569487,100,1
2,7.4602880315089311e-07,0.037118607514781382,-0.011971948702859517,-2.2204460492503131e-16,119.68158425464655,-73.847123632894025,1890.6119845042799,100,1
3,3.7588294704364904e-07,0.045192808834716797,0.017808140726277753,-2.2204460492503131e-16,-35.26282467779231,-40.409249024332404,1938.5325688406181,100,1
4,6.3297531092956077e-07,-0.00040251426298650028,-0.016060619143662719,-2.2204460492503131e-16,-104.2721224138531,-64.1060268415781,1973.3417483587409,100,1
5,4.0725696662795165e-07,-0.025101015692397921,-0.011044413625504311,-2.2204460492503131e-16,71.628316801549161,-111.22429700184777,1973.8927423012697,100,1
6,7.2965551778523382e-07,0.047337005583659386,0.036670477272324288,-2.2204460492503131e-16,122.33401224268982,91.636768404958374,1902.9074130279839,100,1
7,8.1047685986251748e-07,-0.044516082065003737,0.022009650096628443,-2.2204460492503131e-16,-58.277620073689533,20.978109180815274,1997.5387102272341,100,1
8,7.5205007474067506e-07,-0.0019809501999308518,0.028418313709080645,-2.2204460492503131e-16,-63.820809111773166,-104.59771764478602,1935.1441896200456,100,1
9,7.144561071343532e-10,-0.013650074713915515,0.029544016936315753,-2.2204460492503131e-16,-58.405509363244335,-56.190446279069505,2010.8818243098999,100,1
10,2.5710084190198376e-07,0.013978789795611457,-0.0044333185468489744,-2.2204460492503131e-16,12.104465691488203,-55.710124990319365,1919.4991278767434,100,1
11,4.4999715627040573e-07,-0.0066993316423907615,-0.023483807201365392,-2.2204460492503131e-16,26.282583756066149,-24.461131383586821,2035.858224300383,100,1
12,6.7269243197062183e-07,0.0078941528196268887,-0.0085203500985580188,-2.2204460492503131e-16,13.733904724130191,75.557961070468991,2049.7406038054173,100,1
13,1.1512216016814791e-07,-0.036090784207849391,-0.049684382040544497,-2.2204460492503131e-16,35.3019209535505,-125.96722601564453,1876.4063550134103,100,1
14,7.7099036416324061e-07,-0.030979053835557459,0.041086333987289073,-2.2204460492503131e-16,114.15238958877286,-54.013736952809857,1951.4801721844899,100,1
15,3.5865535454465557e-07,0.02316369407056601,0.014110056451114274,-2.2204460492503131e-16,127.78348745161661,-83.688263854839207,2028.3729722307412,100,1
16,6.3888204616268242e-09,-0.016612136815530788,-0.047436094392980133,-2.2204460492503131e-16,107.15333821262251,-122.70727514356587,1877.3785330460619,100,1
17,8.4623477326641852e-07,0.020797843308888633,-0.016231868204183819,-2.2204460492503131e-16,151.86710422538178,7.7474189492855334,1987.3877289176335,100,1
18,5.9034989375001092e-08,0.010472005882132131,0.041939589509253562,-2.2204460492503131e-16,98.801546978267297,-50.798867688335932,1890.0087027990828,100,1
19,7.335784129614979e-07,0.034342797855107618,0.014855173822461508,-2.2204460492503131e-16,-75.052457721805979,73.642982383720621,1924.6253900902018,100,1
20,8.7550335917875366e-08,-0.039729392494478405,-0.026264272018854715,-2.2204460492503131e-16,63.213267267799203,125.46263663931268,1873.833159104485,100,1
21,6.2333849154952861e-08,0.0026054833327194687,0.049760829130935116,-2.2204460492503131e-16,-61.341865797508262,36.918040677502823,1942.5234046850628,100,1
22,8.1150368564138172e-07,-0.017705210322301594,-0.00060495149910066992,-2.2204460492503131e-16,-101.24708358314105,-84.329983604148623,2038.5425738797253,100,1
23,3.8732589892046002e-07,0.032639745395087919,0.045356756990254612,-2.2204460492503131e-16,10.246838127712605,20.824044764712948,1990.0492593555487,100,1
24,4.5414841712492397e-07,-0.0098487940242342059,0.042187417388988097,-2.2204460492503131e-16,-18.727720415912,141.03639553182509,1937.2953710000993,100,1
25,4.0773702980762839e-07,0.0060576637179264314,0.011144398962606161,-2.2204460492503131e-16,40.440838384687851,-60.904914304011506,1921.7924065518564,100,1
26,3.7139094218234377e-07,-0.042569303362356953,0.037684431899316466,-2.2204460492503131e-16,-11.558364369295793,-153.26759324293758,2018.7129564651259,100,1
27,4.3549139854458203e-07,0.020026657412247503,-0.025077619144325075,-2.2204460492503131e-16,2.2133367950589653,95.109397190859283,1893.4485270278253,100,1
28,1.8629743245121061e-07,-0.024730746785337456,-0.041741397339687972,-2.2204460492503131e-16,84.443478649188236,-90.305086570521084,1929.395677691859,100,1
29,7.9897285067544469e-07,0.042451905972160905,0.013523219950467118,-2.2204460492503131e-16,69.21214632071738,-69.354440793987095,1864.1360885800304,100,1
30,3.590168346377041e-07,-0.018870536009054376,0.01044078325991369,-2.2204460492503131e-16,-133.43273570604461,2.7313239782807268,1953.733343986461,100,1
31,7.3735880302372336e-07,-0.036256412444017443,-0.034723832561707454,-2.2204460492503131e-16,-58.376106299487354,-109.72567650782851,1901.3262712454439,100,1
32,9.0045629761001666e-08,-0.023523651547595781,0.04679169747790457,-2.2204460492503131e-16,-94.614076341160839,14.328342110695425,1994.7813456754789,100,1
