particle_id,birth_time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,mass_amu,charge_state
1,5.722531887542946e-07,-0.08166000357342909,0.10747774816786154,-1.5,-105.35913222607861,-91.67991313892833,1959.568200662977,100.0,1
2,3.343268526311488e-07,0.09852131861023157,0.1616202557707239,-1.5,75.94034774780984,87.28215083829527,1961.1293113905351,100.0,1
3,4.918875645697645e-07,-0.34092646712166136,-0.31227641222467367,-1.5,74.04036310081604,4.2440544770881266,1963.1386346612474,100.0,1
4,4.481250025010411e-07,-0.3107462223693592,-0.32474944973916303,-1.5,-113.3403402642059,37.52215713033933,1960.9077849963296,100.0,1
5,1.2900393988718955e-08,-0.25950511517689867,-0.15007545744800085,-1.5,-43.00890876859418,44.82849236214867,1963.5564484641645,100.0,1
6,1.82564558414695e-07,-0.051287029470635986,-0.21598462767449766,-1.5,-18.254728030234887,34.97593828718131,1964.1427480994362,100.0,1
7,3.0183241843670825e-07,0.21863362520945706,0.27509928115359933,-1.5,-23.918899333351703,-48.21634901635847,1963.8015063158357,100.0,1
8,3.610100788858849e-07,-0.015541044708874295,-0.48869721695147844,-1.5,114.5485915995719,64.60067630260858,1960.1323065165604,100.0,1
9,6.14690969586913e-07,-0.26734483556599037,0.07953231322213802,-1.5,-43.021869481974264,-101.58174952393516,1961.4391535747582,100.0,1
10,5.630408020203555e-07,-0.01792962950362997,-0.32163400180521384,-1.5,-94.71310753361682,66.90077142086304,1961.1137142732825,100.0,1
11,2.2314198203260313e-08,-0.2732298645896325,0.24109811199822134,-1.5,-80.87703567350938,90.3373585758371,1960.7935518591287,100.0,1
12,5.956609269739264e-07,0.23460836151508635,0.2222538256592695,-1.5,-147.21671729341082,-29.446275054117915,1958.7938741227777,100.0,1
13,7.025598511920493e-07,0.15798690743314378,0.34006588652240255,-1.5,-25.06352169369953,-50.93183777624967,1963.71867996594,100.0,1
14,1.1776505940598748e-07,-0.19403737258075712,0.18282843142136931,-1.5,-114.20853181351984,60.643591280548335,1960.2785649911416,100.0,1
15,4.1487521978509185e-07,-0.01664354634081741,0.002722272926102794,-1.5,163.1651244820757,-50.69798040069428,1957.0948222306886,100.0,1
16,5.213784255201342e-07,-0.23706117503858792,0.4207669827471946,-1.5,-1.7510644829712227,-13.455050308993657,1964.4920925421131,100.0,1
17,8.481200717237339e-07,0.18256211783063342,-0.4343616907087632,-1.5,-48.175528721571396,-96.75827660467814,1961.5632135128915,100.0,1
18,3.34934352144964e-07,0.23696955468717495,-0.033276920531939785,-1.5,46.76968143710652,-89.37786639683569,1961.947369366149,100.0,1
19,4.355619248074718e-07,-0.3024399476958564,-0.1766438524085808,-1.5,-136.10416093407295,51.21901794350893,1959.1491918288066,100.0,1
20,6.838760068787496e-07,-0.040150423335370604,0.008596532979396807,-1.5,45.42202900470533,9.80194904859446,1963.9893195590641,100.0,1
21,5.387918547591204e-07,-0.008232651479458458,-0.35791018649293777,-1.5,-110.028014995555,-84.0201525439531,1959.6550043690752,100.0,1
22,8.57524384789563e-07,-0.35542542832363494,0.22215646459984495,-1.5,30.322128906859547,-50.64673254633078,1963.6518946205988,100.0,1
23,3.388303632015577e-07,0.30520483674769194,-0.23133014985058956,-1.5,-30.123609003714712,-16.233481751965492,1964.2409038905923,100.0,1
24,6.616368052718904e-09,0.14765711717417626,-0.10704969599310442,-1.5,31.290863626764864,-80.97821398735734,1962.619855442984,100.0,1
