particle_id,birth_time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,mass_amu,charge_state
1,9.005917074680262e-07,-0.3005021254129064,0.21591805458583815,-1.5,102.4804793163208,35.336438712049,1961.5459142534435,100.0,1
2,7.897899115417313e-07,0.07029143790761463,-0.12228344093233935,-1.5,-110.31001246837077,69.33907541741773,1960.2135291941072,100.0,1
3,8.525622223489484e-07,-0.1835643419154392,-0.007429147237812108,-1.5,102.86857159076358,-18.940300056625865,1961.7524329738378,100.0,1
4,3.4545607847178336e-07,0.20937714239135052,-0.028902514384037944,-1.5,55.01249505695378,71.41318933013392,1962.4696349353887,100.0,1
5,3.6873220409414257e-07,-0.02471926255763881,-0.460939723212964,-1.5,-54.84099750403809,-101.25415602680346,1961.1612241593482,100.0,1
6,1.0461369548835596e-07,-0.28198366612972997,0.18768874608333558,-1.5,0.5579253810329466,-158.9772354051177,1958.095813183907,100.0,1
7,7.652779916774256e-07,0.36156909127451525,-0.07054368699294353,-1.5,-89.01258854000102,143.34444159412507,1957.279340414037,100.0,1
8,2.54414034387534e-07,0.0223149669595545,0.4928938559585469,-1.5,15.077655329693567,-162.24941543826375,1957.7694138395952,100.0,1
9,2.8806610137605616e-07,0.4042933700831108,-0.0878868366840063,-1.5,60.85876689532868,-63.359495264196475,1962.573583618708,100.0,1
10,6.264695895157884e-07,0.027300885957471394,0.30956852483043085,-1.5,156.62865648820153,23.068238553660482,1958.149280980095,100.0,1
11,4.762719385031019e-07,-0.17626413649695163,0.35806802981483526,-1.5,139.04307127185035,-24.36877561429067,1959.460760865724,100.0,1
12,7.449907566795967e-07,0.12187965944434655,-0.27229393557597203,-1.5,99.8191442444835,-45.58086146790932,1961.4718478163977,100.0,1
13,5.523928873862187e-07,-0.0029648797915793486,0.49387344333836575,-1.5,86.27623504876729,15.727104381246376,1962.5805348366528,100.0,1
14,8.245972030907106e-07,0.45888399506373057,-0.16494531833671525,-1.5,-126.41044109639502,10.323990540662388,1960.440537702499,100.0,1
15,2.526170553651019e-07,0.03827956050984585,-0.23855596499904425,-1.5,-93.93343598907701,-106.43178091492574,1959.403498996747,100.0,1
16,3.6759095109440154e-07,0.24159461087059728,-0.16403027297940917,-1.5,33.05526159749131,-100.24046830978408,1961.701425920848,100.0,1
17,6.512017901304896e-08,0.16067174073396198,-0.0035873854462356728,-1.5,67.47549215108111,-124.31164198360477,1959.4404711275208,100.0,1
18,7.14139277975537e-08,0.14794795241303524,-0.46533343341603095,-1.5,86.71466893242284,39.9050253570782,1962.2184999151655,100.0,1
19,7.976977032442685e-07,-0.42953433415335335,-0.09500472391929987,-1.5,-21.240105113279178,139.7784932548248,1959.444849191811,100.0,1
20,3.884873588327295e-07,0.04382862867656143,-0.3883867755291715,-1.5,-5.54650115533884,-73.98661562457698,1963.137413249385,100.0,1
21,6.357660358687247e-07,-0.16767454897779993,-0.38051537994336393,-1.5,-28.1994992570949,-103.55922954269263,1961.6048431027855,100.0,1
22,1.5847132461294785e-07,0.4605491981739466,-0.1372748319931109,-1.5,88.85416695343122,102.20435716031399,1959.8654271808027,100.0,1
23,6.003595758371707e-08,-0.11952040958577191,0.4762283790324373,-1.5,-147.25594275515547,7.955527412150102,1958.9960906477115,100.0,1
